x z velocity
139.27 2012.89 2169.55
139.43 2017.24 2161.07
136.64 2016.61 2155.55
118.42 2015.74 2143.94
117.26 2016.94 2088.22
114.87 2015.02 2177.43
114.24 2017.71 2293.08
112.56 2018.55 2372.22
111.54 2017.49 2540.77
108.87 2018.44 2798.54
111.81 2014.88 2293.02
107.12 2017.70 2766.98
108.18 2015.51 2499.68
117.50 2023.01 1962.37
116.41 2020.91 2059.64
131.22 2005.38 2202.07
129.12 2002.21 2216.40
131.23 2008.93 2189.50
132.99 2008.54 2189.01
122.04 2008.20 2209.65
120.11 2007.44 2221.14
121.29 2004.26 2229.59
122.81 2004.66 2228.08
121.84 1999.94 2241.62
125.91 2004.39 2218.06
125.34 2000.93 2228.25
128.34 2004.31 2213.87
122.60 1998.78 2236.35
132.23 1994.23 2211.56
125.64 2002.17 2221.09
127.74 1996.65 2223.63
110.86 2007.82 2255.70
111.54 2005.65 2259.28
111.44 2004.21 2267.53
114.00 2004.04 2259.47
110.20 2003.48 2272.53
110.30 2001.96 2277.34
115.51 1994.35 2271.85
117.34 1996.49 2261.94
122.39 1995.22 2247.92
120.49 1997.43 2245.76
116.64 1993.35 2267.32
119.76 2000.87 2248.93
118.39 1998.89 2254.15
118.93 1993.24 2259.66
119.88 1996.07 2255.36
119.92 2002.20 2240.44
117.78 2002.36 2245.12
124.13 2000.43 2230.94
120.61 1999.89 2243.27
119.81 1998.57 2252.07
122.06 1997.59 2244.39
122.95 1996.49 2239.24
124.55 1996.74 2237.69
123.92 1999.05 2234.82
122.81 2001.02 2233.65
126.41 1993.23 2233.17
118.38 1995.62 2257.48
120.34 1993.71 2257.95
124.82 1994.17 2239.32
121.22 1993.03 2251.30
117.98 1994.04 2264.96
123.33 1993.97 2241.26
125.48 1995.68 2231.69
127.00 1995.70 2230.45
127.82 1994.19 2225.81
120.88 1994.96 2249.59
122.70 1993.03 2250.20
131.31 1995.60 2216.83
127.44 1997.92 2224.77
135.62 1995.32 2205.28
130.11 1993.12 2218.55
130.90 1999.86 2215.84
129.13 1996.52 2222.74
130.71 1997.86 2216.88
129.86 1995.45 2218.06
128.70 1998.56 2222.33
132.73 1997.39 2211.21
129.63 1997.71 2218.32
128.82 1999.74 2219.58
126.33 1998.60 2227.91
131.27 1998.90 2212.68
126.98 2002.53 2219.96
136.10 1998.16 2205.94
138.14 2010.93 2174.77
133.25 1999.63 2208.85
130.76 2003.86 2210.28
131.66 1996.82 2213.17
132.47 1998.69 2211.93
137.80 1999.98 2203.75
131.63 2000.80 2212.00
134.38 1999.41 2207.91
135.05 2003.62 2202.08
131.05 2001.74 2213.49
129.85 2000.27 2217.29
131.58 2002.83 2207.93
129.39 2003.49 2211.51
132.77 2000.77 2211.29
133.28 2001.72 2206.33
134.84 1998.09 2206.49
135.38 2000.28 2205.79
138.05 2001.27 2201.36
133.97 1997.01 2209.87
138.80 1998.88 2202.13
133.55 1994.30 2209.97
135.57 1993.90 2205.36
137.68 2006.23 2195.13
134.32 2003.04 2203.63
136.48 1999.55 2204.51
136.18 2002.20 2202.63
136.70 2005.09 2196.98
133.62 2007.20 2194.31
108.41 1993.83 2294.65
106.32 1994.68 2301.26
107.97 1995.18 2296.58
77.72 2019.78 1846.19
75.95 2019.10 1686.78
39.02 1997.39 2416.93
40.14 1998.23 2421.68
49.89 1996.38 2454.17
49.83 1993.96 2455.47
25.70 1994.11 2369.87
24.94 1995.40 2361.09
23.25 1996.84 2351.09
22.88 1994.24 2352.72
25.11 1993.12 2362.15
65.68 2000.80 2567.36
68.29 2000.22 2544.36
63.21 1993.70 2479.58
64.33 1995.44 2486.41
70.95 1994.79 2473.23
70.40 1996.42 2476.68
64.93 1997.71 2500.16
66.39 1996.00 2488.55
66.90 1995.02 2481.82
68.65 1995.88 2480.54
69.61 1995.70 2479.15
70.31 1997.44 2492.55
69.90 1994.80 2473.77
71.31 1995.77 2472.90
68.43 1993.86 2475.26
71.14 1993.81 2466.56
72.42 1996.33 2470.42
71.25 1998.27 2491.01
70.77 1999.66 2524.69
69.35 1993.82 2474.10
69.32 1999.43 2527.99
94.75 1995.40 2348.00
96.37 1996.49 2338.54
93.85 1994.80 2353.13
96.03 1993.11 2348.80
92.85 1997.91 2355.09
94.47 1996.53 2347.06
93.78 2000.28 2344.40
94.66 2001.39 2336.15
97.93 2012.16 2325.46
96.70 2010.33 2357.06
93.78 2009.43 2358.16
91.86 2007.34 2404.90
73.61 2005.15 2547.36
75.22 2004.38 2529.08
135.95 2010.10 2177.24
137.00 2008.86 2180.76
135.17 2006.89 2193.97
138.68 2003.43 2200.02
139.99 2009.13 2180.12
141.39 2011.52 2172.87
140.46 2010.52 2174.15
139.10 2011.54 2174.16
140.63 2013.20 2169.85
141.44 2016.36 2163.08
137.30 2015.60 2161.56
137.11 2013.56 2167.08
138.46 2015.19 2162.36
141.28 2019.08 2163.14
140.22 2021.72 2166.84
137.95 2020.58 2164.31
140.35 2020.24 2163.56
136.50 2020.42 2164.12
137.05 2017.83 2157.77
105.94 2015.45 2467.78
107.75 2014.29 2447.35
108.47 2013.29 2306.84
110.39 2014.73 2309.35
121.12 2002.81 2236.44
123.61 2003.43 2225.76
129.30 1994.08 2224.22
131.59 1993.12 2217.61
126.48 2000.02 2224.60
127.91 2001.78 2217.74
132.72 2005.68 2200.99
137.86 1994.09 2202.46
135.44 2005.45 2197.32
132.67 2002.84 2207.19
134.73 2004.67 2199.79
136.83 2004.01 2200.63
136.68 2007.56 2192.94
137.61 2003.37 2200.26
139.35 2004.48 2198.25
134.28 2002.00 2205.55
133.35 2003.54 2204.51
135.30 2001.45 2204.49
137.16 2002.15 2202.28
140.29 2006.86 2194.11
135.90 2003.33 2201.60
67.62 1993.09 2477.26
68.02 1995.02 2481.27
140.73 2017.46 2161.58
141.24 2014.33 2167.34
139.39 2015.82 2163.20
136.53 1993.26 2203.49
134.33 1995.72 2206.33
141.11 1995.48 2200.27
134.39 1993.20 2206.66
136.62 1996.01 2203.95
141.26 1993.25 2199.94
138.89 1996.44 2201.65
140.32 1996.50 2201.33
140.44 2001.50 2200.33
140.69 2004.63 2198.26
138.89 1993.39 2201.07
140.37 1994.08 2200.69
138.24 1997.61 2203.24
140.34 1998.97 2201.83
141.21 1997.76 2200.85
141.13 2000.05 2200.85
136.85 1997.31 2203.65
137.91 1995.43 2203.01
139.15 2002.00 2200.61
141.31 2003.08 2199.37
140.91 2008.10 2185.15
141.38 2005.98 2194.98
138.95 2006.01 2195.01
133.47 2019.59 2145.78
135.96 2019.06 2154.12
38.33 2015.22 2442.18
40.94 2015.44 2545.60
49.97 1998.84 2448.83
41.31 1993.20 2425.48
51.43 1998.95 2450.36
101.52 1995.59 2320.34
106.39 1993.74 2302.95
104.54 1995.16 2305.09
101.74 1994.18 2319.22
100.18 1996.48 2325.23
106.26 1996.06 2300.39
103.14 1993.36 2315.54
103.83 1996.21 2312.02
104.26 1993.95 2311.39
105.40 1993.14 2307.04
